version,paper_universe,setup_id,ticker,confirm_time_utc,observed_run_time_utc,theoretical_next_bar_time_utc,theoretical_next_bar_open,structural_stop,level,level_touches,breakout_i,retest_i,confirm_i,entry_i,status,note
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NFLX|2T|864|865|866,NFLX,2026-08-10 15:30:00+00:00,2026-08-10 17:40:07.064141+00:00,2026-08-10 16:30:00+00:00,75.73999786376953,72.99230867707342,74.52499771118164,2,864,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMB|2T|858|859|860,WMB,2026-08-10 19:30:00+00:00,2026-08-11 21:28:18.886882+00:00,2026-08-11 13:30:00+00:00,72.12999725341797,70.09776158051173,71.57999801635742,2,858,859,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HAL|2T|859|860|861,HAL,2026-08-11 13:30:00+00:00,2026-08-11 21:28:18.886882+00:00,2026-08-11 14:30:00+00:00,33.83000183105469,31.698964102128024,33.61344909667969,2,859,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|STLD|2T|856|857|859,STLD,2026-08-10 18:30:00+00:00,2026-08-11 21:28:18.886882+00:00,2026-08-10 19:30:00+00:00,268.4700012207031,255.1924729802849,267.09999084472656,2,856,857,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PYPL|2T|860|864|865,PYPL,2026-08-11 17:30:00+00:00,2026-08-11 21:28:18.886882+00:00,2026-08-11 18:30:00+00:00,58.994998931884766,58.284610027632745,58.77495002746582,2,860,864,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NFLX|2T|850|851|852,NFLX,2026-08-10 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 16:30:00+00:00,75.73999786376953,72.99230867707342,74.52499771118164,2,850,851,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TMUS|2T|853|854|855,TMUS,2026-08-10 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 19:30:00+00:00,176.61000061035156,172.72884830193868,175.63249969482422,2,853,854,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JPM|2T|851|856|858,JPM,2026-08-11 14:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 15:30:00+00:00,361.1000061035156,352.8284166564373,359.17498779296875,2,851,856,858,859,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LLY|3T|850|852|853,LLY,2026-08-10 16:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 17:30:00+00:00,1216.77001953125,1157.8787986001,1206.93994140625,3,850,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMT|2T|854|855|856,WMT,2026-08-10 19:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 13:30:00+00:00,112.50499725341795,110.59024972463244,111.83499908447266,2,854,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JNJ|4T|850|851|853,JNJ,2026-08-10 16:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 17:30:00+00:00,260.6499938964844,254.71154017588148,259.4225006103516,4,850,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABBV|3T|856|858|860,ABBV,2026-08-11 16:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 17:30:00+00:00,249.1999969482422,243.57463638446785,247.75,3,856,858,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCD|3T|856|860|862,MCD,2026-08-11 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 19:30:00+00:00,272.9200134277344,269.9569383711605,272.5,3,856,860,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CRM|2T|851|852|853,CRM,2026-08-10 16:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 17:30:00+00:00,198.0800018310547,182.457103537998,194.81999969482425,2,851,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ACN|2T|850|851|852,ACN,2026-08-10 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 16:30:00+00:00,179.02999877929688,157.18000655631184,176.04999542236328,2,850,851,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BAC|2T|859|862|864,BAC,2026-08-12 13:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 14:30:00+00:00,64.37999725341797,63.4823501454506,63.98500061035156,2,859,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WFC|3T|864|865|866,WFC,2026-08-12 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 16:30:00+00:00,88.55000305175781,87.12260946141765,88.22000122070312,3,864,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MS|2T|848|849|851,MS,2026-08-10 14:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 15:30:00+00:00,217.17999267578125,211.425457535688,215.6624984741211,2,848,849,851,852,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CVX|2T|857|861|862,CVX,2026-08-11 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 19:30:00+00:00,196.5399932861328,185.68584649807147,195.6650009155273,2,857,861,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABT|3T|857|860|861,ABT,2026-08-11 17:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 18:30:00+00:00,109.6500015258789,106.9867574827018,109.26000213623048,3,857,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DHR|2T|855|860|862,DHR,2026-08-11 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 19:30:00+00:00,208.1699981689453,200.3562166102197,206.80750274658203,2,855,860,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CAT|2T|857|862|864,CAT,2026-08-12 13:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 14:30:00+00:00,862.25,834.4411054517109,844.5224914550781,2,857,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SBUX|5T|857|861|862,SBUX,2026-08-11 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 19:30:00+00:00,106.5,104.3216765586718,105.69000244140624,5,857,861,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LMT|2T|847|848|850,LMT,2026-08-10 13:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 14:30:00+00:00,602.0250244140625,575.8651202594936,585.1699829101562,2,847,848,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DE|5T|857|862|863,DE,2026-08-11 19:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 13:30:00+00:00,618.97998046875,601.9618225122179,615.27001953125,5,857,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GILD|5T|857|858|860,GILD,2026-08-11 16:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 17:30:00+00:00,136.6300048828125,131.2769839365788,134.1300048828125,5,857,858,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BLK|2T|857|862|863,BLK,2026-08-11 19:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 13:30:00+00:00,1157.0,1124.1815053036482,1143.2050170898438,2,857,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CMCSA|2T|852|854|856,CMCSA,2026-08-10 19:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 13:30:00+00:00,25.100000381469727,24.93713427350904,25.00500011444092,2,852,854,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CL|6T|859|863|865,CL,2026-08-12 14:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 15:30:00+00:00,92.75,92.05792396583308,92.2400016784668,6,859,863,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|C|4T|851|856|857,C,2026-08-11 13:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 14:30:00+00:00,136.00999450683594,133.7556171705314,135.06499481201172,4,851,856,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|USB|5T|851|854|856,USB,2026-08-10 19:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 13:30:00+00:00,64.18000030517578,63.03386847785717,64.125,5,851,854,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PNC|4T|858|859|861,PNC,2026-08-11 17:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 18:30:00+00:00,253.259994506836,250.30254748893108,252.5999984741211,4,858,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EOG|2T|852|853|854,EOG,2026-08-10 17:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 18:30:00+00:00,142.22999572753906,134.01190351642234,140.3799057006836,2,852,853,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MPC|2T|852|853|854,MPC,2026-08-10 17:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 18:30:00+00:00,316.7300109863281,295.2925964582354,312.30499267578125,2,852,853,854,855,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|VLO|4T|851|852|853,VLO,2026-08-10 16:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 17:30:00+00:00,313.8399963378906,290.4109822667833,310.26499938964844,4,851,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|EMR|2T|853|855|857,EMR,2026-08-11 13:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 14:30:00+00:00,162.1999969482422,156.9688336588226,159.2449951171875,2,853,855,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|FDX|7T|848|849|850,FDX,2026-08-10 13:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 14:30:00+00:00,320.2300109863281,312.7333072941991,318.5,7,848,849,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LRCX|5T|864|865|866,LRCX,2026-08-12 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 16:30:00+00:00,328.3999938964844,308.0903763588103,324.3800048828125,5,864,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ZTS|4T|857|861|863,ZTS,2026-08-11 19:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 13:30:00+00:00,75.0,71.19382566080345,75.07500076293945,4,857,861,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BMY|2T|852|854|855,BMY,2026-08-10 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 19:30:00+00:00,65.16999816894531,63.93000533183661,64.95249938964844,2,852,854,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GIS|2T|859|860|862,GIS,2026-08-11 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 19:30:00+00:00,37.93999862670898,36.321251197275856,37.54750061035156,2,859,860,862,863,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TFC|3T|856|858|859,TFC,2026-08-11 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 16:30:00+00:00,52.28499984741211,51.74270452031399,51.845001220703125,3,856,858,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PRU|2T|856|858|859,PRU,2026-08-11 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 16:30:00+00:00,122.5199966430664,120.30468407404604,121.80500030517578,2,856,858,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|OXY|2T|851|852|853,OXY,2026-08-10 16:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 17:30:00+00:00,58.525001525878906,54.967609122739184,57.875,2,851,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMI|2T|857|858|859,KMI,2026-08-11 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 16:30:00+00:00,31.565000534057617,30.71619395447124,31.394999504089355,2,857,858,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMB|2T|854|855|856,WMB,2026-08-10 19:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 13:30:00+00:00,72.12999725341797,70.09776158051173,71.57999801635742,2,854,855,856,857,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HAL|2T|855|856|857,HAL,2026-08-11 13:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 14:30:00+00:00,33.83000183105469,31.698964102128024,33.61344909667969,2,855,856,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|STLD|2T|852|853|855,STLD,2026-08-10 18:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-10 19:30:00+00:00,268.4700012207031,255.1924729802849,267.09999084472656,2,852,853,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|UNP|2T|859|865|866,UNP,2026-08-12 15:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-12 16:30:00+00:00,293.8299865722656,290.82101995232927,291.4125061035156,2,859,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PYPL|2T|856|860|861,PYPL,2026-08-11 17:30:00+00:00,2026-08-12 18:04:06.034563+00:00,2026-08-11 18:30:00+00:00,58.994998931884766,58.284610027632745,58.77495002746582,2,856,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NFLX|2T|847|848|849,NFLX,2026-08-10 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 16:30:00+00:00,75.73999786376953,72.91661552631696,74.52499771118164,2,847,848,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CSCO|2T|861|863|865,CSCO,2026-08-12 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 18:30:00+00:00,123.5,119.86337930663292,122.73749923706056,2,861,863,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TMUS|2T|850|851|852,TMUS,2026-08-10 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 19:30:00+00:00,176.61000061035156,172.7288483160319,175.63249969482422,2,850,851,852,853,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AMAT|2T|861|862|864,AMAT,2026-08-12 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 17:30:00+00:00,552.0700073242188,519.6402598483737,545.3099975585938,2,861,862,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|QCOM|2T|861|863|864,QCOM,2026-08-12 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 17:30:00+00:00,163.13999938964844,160.9868713210447,162.81999969482422,2,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JPM|2T|848|853|855,JPM,2026-08-11 14:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 15:30:00+00:00,361.1000061035156,352.82841156536574,359.17498779296875,2,848,853,855,856,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LLY|3T|847|849|850,LLY,2026-08-10 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 17:30:00+00:00,1216.77001953125,1157.8786357769982,1206.93994140625,3,847,849,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMT|2T|851|852|853,WMT,2026-08-10 19:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 13:30:00+00:00,112.50499725341795,110.59024972463244,111.83499908447266,2,851,852,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JNJ|4T|847|848|850,JNJ,2026-08-10 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 17:30:00+00:00,260.6499938964844,254.7115401758992,259.4225006103516,4,847,848,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|JNJ|2T|862|864|866,JNJ,2026-08-12 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 19:30:00+00:00,261.1199951171875,257.96891021873614,260.32501220703125,2,862,864,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABBV|3T|853|855|857,ABBV,2026-08-11 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 17:30:00+00:00,249.1999969482422,243.57463638446785,247.75,3,853,855,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MCD|3T|853|857|859,MCD,2026-08-11 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 19:30:00+00:00,272.9200134277344,269.95602095217737,272.5,3,853,857,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CRM|2T|848|849|850,CRM,2026-08-10 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 17:30:00+00:00,198.0800018310547,182.457103537998,194.81999969482425,2,848,849,850,851,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ACN|2T|847|848|849,ACN,2026-08-10 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 16:30:00+00:00,179.02999877929688,157.18000655631184,176.04999542236328,2,847,848,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BAC|2T|856|859|861,BAC,2026-08-12 13:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 14:30:00+00:00,64.37999725341797,63.48235014545075,63.98500061035156,2,856,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WFC|3T|861|862|863,WFC,2026-08-12 15:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 16:30:00+00:00,88.55000305175781,87.12260946141765,88.22000122070312,3,861,862,863,864,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MS|2T|845|846|848,MS,2026-08-10 14:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 15:30:00+00:00,217.17999267578125,211.42545588094293,215.6624984741211,2,845,846,848,849,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CVX|2T|854|858|859,CVX,2026-08-11 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 19:30:00+00:00,196.5399932861328,185.68584649807147,195.6650009155273,2,854,858,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MRK|3T|862|864|866,MRK,2026-08-12 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 19:30:00+00:00,133.8800048828125,129.4470854088454,132.69000244140625,3,862,864,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABT|3T|854|857|858,ABT,2026-08-11 17:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 18:30:00+00:00,109.6500015258789,106.9867574827018,109.26000213623048,3,854,857,858,859,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DHR|2T|852|857|859,DHR,2026-08-11 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 19:30:00+00:00,208.1699981689453,200.3562166102197,206.80750274658203,2,852,857,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CAT|2T|854|859|861,CAT,2026-08-12 13:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 14:30:00+00:00,862.25,834.4411054517109,844.5224914550781,2,854,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SBUX|5T|854|858|859,SBUX,2026-08-11 18:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 19:30:00+00:00,106.5,104.3214559688632,105.69000244140624,5,854,858,859,860,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|LMT|2T|844|845|847,LMT,2026-08-10 13:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-10 14:30:00+00:00,602.0250244140625,575.8651202594936,585.1699829101562,2,844,845,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|DE|5T|854|859|860,DE,2026-08-11 19:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 13:30:00+00:00,618.97998046875,601.9618225122179,615.27001953125,5,854,859,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GILD|5T|854|855|857,GILD,2026-08-11 16:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-11 17:30:00+00:00,136.6300048828125,131.2769839365788,134.1300048828125,5,854,855,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BLK|2T|854|859|860,BLK,2026-08-11 19:30:00+00:00,2026-08-12 21:25:55.278233+00:00,2026-08-12 13:30:00+00:00,1157.0,1124.1815479568677,1143.2050170898438,2,854,859,860,861,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
